,PWH,QOIL
0,0.3,0.240734
1,0.4,0.232538
2,0.5,0.223842
3,0.6,0.213808
4,0.7000000000000001,0.203154
5,0.8,0.191254
6,0.9,0.178318
7,1.0,0.16439800000000002
8,1.1,0.14916000000000001
9,1.2,0.13280799999999998
10,1.3,0.11460100000000001
11,1.4000000000000001,0.09499230000000002
12,1.5,0.072741
13,1.6,0.0474441
14,1.61,0.0447537
15,1.62,0.0368575
16,1.6300000000000001,0.025512000000000003
17,1.6400000000000001,0.014386900000000001
18,1.65328,6.6343999999999995e-06
19,1.6532900000000001,0.0
