,PWH,QOIL
0,0.3,0.284504
1,0.4,0.2721
2,0.5,0.25889500000000004
3,0.6,0.24422100000000002
4,0.7000000000000001,0.22855599999999998
5,0.8,0.21131799999999998
6,0.9,0.19234
7,1.0,0.17156400000000002
8,1.1,0.14827100000000001
9,1.1500000000000001,0.13621
10,1.2,0.12342
11,1.25,0.10966300000000001
12,1.3,0.0950621
13,1.35,0.07986789999999999
14,1.4000000000000001,0.0631924
15,1.42,0.0561561
16,1.44,0.0481706
17,1.45,0.044150600000000005
18,1.463,0.038906
19,1.55873,0.0
